fly_version,cmd_set_name,cmd_set,cmd_id,declared_name,raw_value,handler_class,constructor_args,source_path,cmd_set_line_number,line_number,is_sentinel
1.21.10,GIMBAL,4,56,GetPushTimelapseStatus,56,DataGimbalGetPushTimelapseStatus,"[""false"",""DataGimbalGetPushTimelapseStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1075,0
1.21.10,GIMBAL,4,86,NotifyCameraInfo,86,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1076,0
1.21.10,GIMBAL,4,87,GetPushHandheldStickState,87,DataGimbalGetPushHandheldStickState,"[""false"",""DataGimbalGetPushHandheldStickState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1077,0
1.21.10,GIMBAL,4,88,SetHandheldStickControlEnabled,88,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1078,0
1.21.10,GIMBAL,4,76,ResetAndSetMode,76,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1079,0
1.21.10,GIMBAL,4,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1044,1080,1
1.21.10,CENTER,5,1,GetSmartBatteryRequest,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1167,0
1.21.10,CENTER,5,5,SetBatteryCommon,5,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1168,0
1.21.10,CENTER,5,6,GetPushBatteryCommon,6,DataCenterGetPushBatteryCommon,"[""false"",""DataCenterGetPushBatteryCommon.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1169,0
1.21.10,CENTER,5,7,GetSmartBatteryCurrentStatus,7,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1170,0
1.21.10,CENTER,5,8,GetBatteryHistory,8,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1171,0
1.21.10,CENTER,5,9,SelfDischarge,9,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1172,0
1.21.10,CENTER,5,49,GetSelfDischarge,49,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1173,0
1.21.10,CENTER,5,50,SetSelfDischarge,50,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1174,0
1.21.10,CENTER,5,51,GetBoardNumber,51,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1175,0
1.21.10,CENTER,5,65,GetPushPackModeFailReason,65,DataCenterGetPushPackModeFailReason,"[""false"",""DataCenterGetPushPackModeFailReason.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1176,0
1.21.10,CENTER,5,66,GetPushBatteryInPosition,66,DataCenterGetPushBatteryInPosition,"[""false"",""DataCenterGetPushBatteryInPosition.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1177,0
1.21.10,CENTER,5,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1164,1178,1
1.21.10,RC,6,1,GetChannelParams,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1267,0
1.21.10,RC,6,2,SetChannelParams,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1268,0
1.21.10,RC,6,3,SetCalibration,3,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1269,0
1.21.10,RC,6,4,GetHardwareParams,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1270,0
1.21.10,RC,6,5,GetPushParams,5,DataRcGetPushParams,"[""false"",""DataRcGetPushParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1271,0
1.21.10,RC,6,6,SetMaster,6,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1272,0
1.21.10,RC,6,7,GetMaster,7,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1273,0
1.21.10,RC,6,8,SetName,8,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1274,0
1.21.10,RC,6,9,GetName,9,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1275,0
1.21.10,RC,6,10,SetPassword,10,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1276,0
1.21.10,RC,6,11,GetPassword,11,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1277,0
1.21.10,RC,6,12,SetConnectMaster,12,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1278,0
1.21.10,RC,6,13,GetConnectMaster,13,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1279,0
1.21.10,RC,6,14,GetSearchMasters,14,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1280,0
1.21.10,RC,6,15,SetSearchMode,15,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1281,0
1.21.10,RC,6,16,GetSearchMode,16,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1282,0
1.21.10,RC,6,17,SetToggle,17,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1283,0
1.21.10,RC,6,18,GetToggle,18,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1284,0
1.21.10,RC,6,19,RequestSlaveJoin,19,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1285,0
1.21.10,RC,6,20,GetSlaveList,20,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1286,0
1.21.10,RC,6,21,DeleteSlave,21,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1287,0
1.21.10,RC,6,22,DeleteMaster,22,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1288,0
1.21.10,RC,6,23,SetSlavePermission,23,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1289,0
1.21.10,RC,6,24,GetSlavePermission,24,,"[""false""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1290,0
1.21.10,RC,6,25,SetControlMode,25,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1291,0
1.21.10,RC,6,26,GetControlMode,26,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1292,0
1.21.10,RC,6,27,GetPushGpsInfo,27,DataRcGetPushGpsInfo,"[""false"",""DataRcGetPushGpsInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1293,0
1.21.10,RC,6,30,GetPushBatteryInfo,30,DataRcGetPushBatteryInfo,"[""false"",""DataRcGetPushBatteryInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1294,0
1.21.10,RC,6,31,GetPushConnectStatus,31,DataRcGetPushConnectStatus,"[""false"",""DataRcGetPushConnectStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1295,0
1.21.10,RC,6,32,SetPowerMode,32,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1296,0
1.21.10,RC,6,34,RequestGimbalCtrPermission,34,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1297,0
1.21.10,RC,6,35,AckGimbalCtrPermission,35,DataRcAckGimbalCtrPermission,"[""false"",""DataRcAckGimbalCtrPermission.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1298,0
1.21.10,RC,6,36,SetSimulation,36,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1299,0
1.21.10,RC,6,37,GetSimFlyStatus,37,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1300,0
1.21.10,RC,6,38,GetSimPushParams,38,DataRcSimPushParams,"[""false"",""DataRcSimPushParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1301,0
1.21.10,RC,6,41,SetSlaveMode,41,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1302,0
1.21.10,RC,6,42,GetSlaveMode,42,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1303,0
1.21.10,RC,6,43,SetGimbalSpeed,43,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1304,0
1.21.10,RC,6,44,GetGimbalSpeed,44,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1305,0
1.21.10,RC,6,45,SetCustomFuction,45,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1306,0
1.21.10,RC,6,46,GetCustomFuction,46,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1307,0
1.21.10,RC,6,47,SetFrequency,47,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1308,0
1.21.10,RC,6,49,SetRTC,49,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1309,0
1.21.10,RC,6,50,GetRTC,50,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1310,0
1.21.10,RC,6,51,SetWheelGain,51,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1311,0
1.21.10,RC,6,52,GetWheelGain,52,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1312,0
1.21.10,RC,6,53,SetGimbalControlMode,53,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1313,0
1.21.10,RC,6,54,GetGimbalControlMode,54,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1314,0
1.21.10,RC,6,60,CoachMode,60,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1315,0
1.21.10,RC,6,61,MultiRcPairing,61,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1316,0
1.21.10,RC,6,62,GetPushMultiRcPairingStatus,62,DataGetPushMultiRcPairingStatus,"[""false"",""DataGetPushMultiRcPairingStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1317,0
1.21.10,RC,6,63,MaterSlaveId,63,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1318,0
1.21.10,RC,6,66,GetPushFollowFocus,66,DataRcGetPushFollowFocus,"[""false"",""DataRcGetPushFollowFocus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1319,0
1.21.10,RC,6,71,AppSpecailControl,71,DataRcSetAppSpecialControl,"[""false"",""true"",""DataRcSetAppSpecialControl.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1320,0
1.21.10,RC,6,72,GetFreqModeInfo,72,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1321,0
1.21.10,RC,6,73,EnableBaseStationRTK,73,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1322,0
1.21.10,RC,6,72,GetRCParam,72,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1323,0
1.21.10,RC,6,152,GetPushFollowFocus2,152,DataRcGetPushFollowFocus2,"[""false"",""DataRcGetPushFollowFocus2.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1324,0
1.21.10,RC,6,153,SetFollowFocusInfo,153,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1325,0
1.21.10,RC,6,80,SetMCU407,80,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1326,0
1.21.10,RC,6,81,GetPushRcCustomButtonsStatus,81,DataRcGetPushRcCustomButtonsStatus,"[""false"",""DataRcGetPushRcCustomButtonsStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1327,0
1.21.10,RC,6,83,GetRcUnitNLang,83,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1328,0
1.21.10,RC,6,84,SetRcUnitNLang,84,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1329,0
1.21.10,RC,6,86,GetRcRole,86,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1330,0
1.21.10,RC,6,87,GetFDPushConnectStatus,87,DataRcGetFDPushConnectStatus,"[""false"",""DataRcGetFDPushConnectStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1331,0
1.21.10,RC,6,88,SetNewControlFunction,88,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1332,0
1.21.10,RC,6,89,SetFlightChannel,89,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1333,0
1.21.10,RC,6,171,GetPushRcFlowControl,171,DataRcGetPushFlowControl,"[""false"",""DataRcGetPushFlowControl.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1334,0
1.21.10,RC,6,239,HandShake,239,DataRcHandShake,"[""false"",""DataRcHandShake.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1335,0
1.21.10,RC,6,248,GetFDRcCalibrationStatue,248,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1336,0
1.21.10,RC,6,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1264,1337,1
1.21.10,WIFI,7,5,SetPower,5,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1446,0
1.21.10,WIFI,7,6,GetPower,6,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1447,0
1.21.10,WIFI,7,7,GetSSID,7,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1448,0
1.21.10,WIFI,7,8,SetSSID,8,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1449,0
1.21.10,WIFI,7,9,GetSignalPush,9,DataWifiGetPushSignal,"[""false"",""DataWifiGetPushSignal.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1450,0
1.21.10,WIFI,7,16,SetWifiFrequency,16,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1451,0
1.21.10,WIFI,7,14,GetPassword,14,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1452,0
1.21.10,WIFI,7,13,SetPassword,13,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1453,0
1.21.10,WIFI,7,17,GetPushFirstAppMac,17,DataWifiGetPushFirstAppMac,"[""false"",""DataWifiGetPushFirstAppMac.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1454,0
1.21.10,WIFI,7,18,GetPushElectricSignal,18,DataWifiGetPushElecSignal,"[""false"",""DataWifiGetPushElecSignal.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1455,0
1.21.10,WIFI,7,19,SetPowerMode,19,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1456,0
1.21.10,WIFI,7,21,RestartWifi,21,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1457,0
1.21.10,WIFI,7,22,SetSelectionMode,22,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1458,0
1.21.10,WIFI,7,23,GetSelectionMode,23,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1459,0
1.21.10,WIFI,7,25,GetCountryCode,25,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1460,0
1.21.10,WIFI,7,32,GetWifiFrequency,32,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1461,0
1.21.10,WIFI,7,38,SetNoiseCheckAdapt,38,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1462,0
1.21.10,WIFI,7,39,SwitchSDR,39,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1463,0
1.21.10,WIFI,7,40,GetChannelList,40,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1464,0
1.21.10,WIFI,7,41,SetSweepFrequency,41,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1465,0
1.21.10,WIFI,7,42,GetPushSweepFrequency,42,DataWifiGetPushSweepFrequency,"[""false"",""DataWifiGetPushSweepFrequency.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1466,0
1.21.10,WIFI,7,43,SetWifiModeChannel,43,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1467,0
1.21.10,WIFI,7,44,SetWifiCodeRate,44,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1468,0
1.21.10,WIFI,7,45,GetWifiCurCodeRate,45,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1469,0
1.21.10,WIFI,7,46,SetWifiFreq5GMode,46,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1470,0
1.21.10,WIFI,7,47,GetWifiFreqMode,47,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1471,0
1.21.10,WIFI,7,48,SetWiFiCountryCode,48,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1472,0
1.21.10,WIFI,7,51,IsSupportCountryCode,51,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1473,0
1.21.10,WIFI,7,41,RequestSnrPush,41,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1474,0
1.21.10,WIFI,7,65,OpenWifi,65,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1475,0
1.21.10,WIFI,7,128,GetPushLog,128,DataWifiGetPushLog,"[""false"",""DataWifiGetPushLog.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1476,0
1.21.10,WIFI,7,130,GetPushMasterSlaveStatus,130,DataWifiGetPushMasterSlaveStatus,"[""false"",""DataWifiGetPushMasterSlaveStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1477,0
1.21.10,WIFI,7,131,SetMasterSlaveAuthCode,131,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1478,0
1.21.10,WIFI,7,132,ScanMasterList,132,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1479,0
1.21.10,WIFI,7,133,ConnectMasterWithIdAuthCode,133,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1480,0
1.21.10,WIFI,7,137,GetAuthCode,137,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1481,0
1.21.10,WIFI,7,139,GetPushMSErrorInfo,139,DataWifiGetPushMSErrorInfo,"[""false"",""DataWifiGetPushMSErrorInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1482,0
1.21.10,WIFI,7,170,GetPushWifiComplexInfo,170,DataWifiGetPushWifiComplexInfo,"[""false"",""DataWifiGetPushWifiComplexInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1483,0
1.21.10,WIFI,7,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1443,1484,1
1.21.10,DM368,8,1,SetGParams,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1580,0
1.21.10,DM368,8,2,GetGParams,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1581,0
1.21.10,DM368,8,3,SetParams,3,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1582,0
1.21.10,DM368,8,4,GetParams,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1583,0
1.21.10,DM368,8,6,GetPushStatus,6,DataDm368GetPushStatus,"[""false"",""DataDm368GetPushStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1584,0
1.21.10,DM368,8,32,SetWifiCodeRate,32,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1585,0
1.21.10,DM368,8,33,GetWifiCurCodeRate,33,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1586,0
1.21.10,DM368,8,48,SetForesightShowed,48,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1587,0
1.21.10,DM368,8,49,GetForesightShowed,49,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1588,0
1.21.10,DM368,8,65,SetVideoTransferFormat,65,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1589,0
