fly_version,cmd_set,cmd_id,declared_name,raw_value,handler_class,constructor_args,source_path,line_number,is_sentinel,curated
1.21.10,10,150,GetPushMultiTrackingState,150,DataEyeGetPushMultiTrackingState,"[""false"",""DataEyeGetPushMultiTrackingState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1911,0,0
1.21.10,10,151,StopMultiTracking,151,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1912,0,0
1.21.10,10,154,SelectSmartEyeTarget,154,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1913,0,0
1.21.10,10,155,SendPanoImus,155,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1914,0,0
1.21.10,10,155,SwitchSmartEyeScanFunction,155,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1915,0,0
1.21.10,10,131,GetPushPointPosValid,131,DataSingleGetPushPointPosValid,"[""false"",""DataSingleGetPushPointPosValid.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1916,0,0
1.21.10,10,192,SetPOIStartWithGPS,192,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1917,0,0
1.21.10,10,193,SetPOIInitialTarget,193,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1918,0,0
1.21.10,10,194,GetPushPOITargetInformation,194,DataEyeGetPushPOITargetInformation,"[""false"",""DataEyeGetPushPOITargetInformation.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1919,0,0
1.21.10,10,195,SetPOIAction,195,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1920,0,0
1.21.10,10,196,SetPOIParams,196,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1921,0,0
1.21.10,10,197,GetPushPOIExecutionParams,197,DataEyeGetPushPOIExecutionParams,"[""false"",""DataEyeGetPushPOIExecutionParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1922,0,0
1.21.10,10,254,PushDebugErrorInfo,254,DataEyePushDebugErrorInfo,"[""false"",""DataEyePushDebugErrorInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1923,0,0
1.21.10,10,231,SetTrackingBox,231,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1924,0,0
1.21.10,10,233,GetPushAdvancedGoHomeInfo,233,DataEyeGetPushAdvancedGoHomeInfo,"[""false"",""DataEyeGetPushAdvancedGoHomeInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1925,0,0
1.21.10,10,234,PushAdvancedGoHomeNfzInfo,234,DataEyePushAdvancedGoHomeNfzInfo,"[""false"",""DataEyePushAdvancedGoHomeNfzInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1926,0,0
1.21.10,10,236,SetGoHomeAction,236,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1927,0,0
1.21.10,10,237,GoHomeCountDownMsg,237,DataEyePushGoHomeCountInfo,"[""false"",""DataEyePushGoHomeCountInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1928,0,0
1.21.10,10,242,MasterShotInfo,TbsListener.ErrorCode.TPATCH_ENABLE_EXCEPTION,DataEyePushMasterShotInfo,"[""false"",""DataEyePushMasterShotInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1929,0,0
1.21.10,10,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1930,1,0
1.21.10,11,1,GetPushConnectHeartPacket,1,DataSimulatorGetPushConnectHeartPacket,"[""false"",""DataSimulatorGetPushConnectHeartPacket.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2026,0,0
1.21.10,11,2,RequestMainControllerParams,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2027,0,0
1.21.10,11,3,GetPushMainControllerReturnParams,3,DataSimulatorGetPushMainControllerReturnParams,"[""false"",""DataSimulatorGetPushMainControllerReturnParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2028,0,0
1.21.10,11,4,SimulateFlightCommend,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2029,0,0
1.21.10,11,6,GetPushFlightStatusParams,6,DataSimulatorGetPushFlightStatusParams,"[""false"",""DataSimulatorGetPushFlightStatusParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2030,0,0
1.21.10,11,7,SetGetWind,7,DataSimulatorSetGetWind,"[""false"",""DataSimulatorSetGetWind.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2031,0,0
1.21.10,11,8,SetGetArea,8,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2032,0,0
1.21.10,11,9,SetGetAirParams,9,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2033,0,0
1.21.10,11,10,ForceMoment,10,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2034,0,0
1.21.10,11,11,SetGetTemperature,11,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2035,0,0
1.21.10,11,12,SetGetGravity,12,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2036,0,0
1.21.10,11,13,CrashShutDown,13,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2037,0,0
1.21.10,11,14,CtrlMotor,14,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2038,0,0
1.21.10,11,15,Momentum,15,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2039,0,0
1.21.10,11,16,SetGetArmLength,16,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2040,0,0
1.21.10,11,17,SetGetMassInertia,17,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2041,0,0
1.21.10,11,18,SetGetMotorSetting,18,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2042,0,0
1.21.10,11,19,SetGetBatterySetting,19,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2043,0,0
1.21.10,11,20,GetFrequency,20,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2044,0,0
1.21.10,11,255,ResetAll,255,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2045,0,0
1.21.10,11,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2046,1,0
1.21.10,13,1,GetStaticData,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2145,0,0
1.21.10,13,2,GetPushDynamicData,2,DataSmartBatteryGetPushDynamicData,"[""false"",""true"",""DataSmartBatteryGetPushDynamicData.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2146,0,0
1.21.10,13,3,GetPushCellVoltage,3,DataSmartBatteryGetPushCellVoltage,"[""false"",""true"",""DataSmartBatteryGetPushCellVoltage.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2147,0,0
1.21.10,13,4,GetBarCode,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2148,0,0
1.21.10,13,5,GetHistory,5,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2149,0,0
1.21.10,13,17,GetSetSelfDischargeDays,17,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2150,0,0
1.21.10,13,18,ShutDown,18,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2151,0,0
1.21.10,13,19,ForceShutDown,19,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2152,0,0
1.21.10,13,20,StartUp,20,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2153,0,0
1.21.10,13,21,GetPair,21,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2154,0,0
1.21.10,13,22,SetPair,22,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2155,0,0
1.21.10,13,34,DataRecordControl,34,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2156,0,0
1.21.10,13,35,Authentication,35,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2157,0,0
1.21.10,13,49,GetPushReArrangement,49,DataSmartBatteryGetPushReArrangement,"[""false"",""false"",""DataSmartBatteryGetPushReArrangement.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2158,0,0
1.21.10,13,50,GetMultBatteryInfo,50,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2159,0,0
1.21.10,13,213,SelfHeatingControl,213,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2160,0,0
1.21.10,13,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2161,1,0
1.21.10,15,9,PushStatus,9,DataCenterRTKPushStatus,"[""false"",""false"",""DataCenterRTKPushStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2574,0,0
1.21.10,15,16,PushGpsSnrDataAnt1,16,DataRTKPushGpsSnrAnt1,"[""false"",""false"",""DataRTKPushGpsSnrAnt1.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2575,0,0
1.21.10,15,17,PushGlonassSnrDataAnt1,17,DataRTKPushGlonassSnrAnt1,"[""false"",""false"",""DataRTKPushGlonassSnrAnt1.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2576,0,0
1.21.10,15,18,PushBeidouSnrDataAnt1,18,DataRTKPushBeidouSnrAnt1,"[""false"",""false"",""DataRTKPushBeidouSnrAnt1.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2577,0,0
1.21.10,15,26,PushGaleoSnrAnt1,26,DataRTKPushGalileoSnrAnt1,"[""false"",""false"",""DataRTKPushGalileoSnrAnt1.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2578,0,0
1.21.10,15,19,PushGpsSnrDataAnt2,19,DataRTKPushGpsSnrAnt2,"[""false"",""false"",""DataRTKPushGpsSnrAnt2.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2579,0,0
1.21.10,15,20,PushGlonassSnrDataAnt2,20,DataRTKPushGlonassSnrAnt2,"[""false"",""false"",""DataRTKPushGlonassSnrAnt2.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2580,0,0
1.21.10,15,21,PushBeidouSnrDataAnt2,21,DataRTKPushBeidouSnrAnt2,"[""false"",""false"",""DataRTKPushBeidouSnrAnt2.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2581,0,0
1.21.10,15,27,PushGaleoSnrAnt2,27,DataRTKPushGalileoSnrAnt2,"[""false"",""false"",""DataRTKPushGalileoSnrAnt2.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2582,0,0
1.21.10,15,22,PushGpsSnrDataAntB,22,DataRTKPushGpsSnrAntB,"[""false"",""false"",""DataRTKPushGpsSnrAntB.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2583,0,0
1.21.10,15,23,PushGlonassSnrDataAntB,23,DataRTKPushGlonassSnrAntB,"[""false"",""false"",""DataRTKPushGlonassSnrAntB.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2584,0,0
1.21.10,15,24,PushBeidouSnrDataAntB,24,DataRTKPushBeidouSnrAntB,"[""false"",""false"",""DataRTKPushBeidouSnrAntB.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2585,0,0
1.21.10,15,28,PushGaleoSnrAntB,28,DataRTKPushGalileoSnrAntB,"[""false"",""false"",""DataRTKPushGalileoSnrAntB.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2586,0,0
1.21.10,15,251,RTKSnrGetEnable,251,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2587,0,0
1.21.10,15,252,RTKSnrSetEnable,252,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2588,0,0
1.21.10,15,244,SetMultiParam,IjkMediaMeta.FF_PROFILE_H264_HIGH_444_PREDICTIVE,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2589,0,0
1.21.10,15,245,GetMultiParam,245,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2590,0,0
1.21.10,15,41,NrtkDataTransfer,41,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2591,0,0
1.21.10,15,52,InitNRTK,52,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2592,0,0
1.21.10,15,53,setRTKType,53,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2593,0,0
1.21.10,15,54,SendNRTKGGA,54,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2594,0,0
1.21.10,15,55,GetPushNRTKData,55,DataRTKGetPushStateInfo,"[""false"",""false"",""DataRTKGetPushStateInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2595,0,0
1.21.10,15,56,NRTKActivate,56,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2596,0,0
1.21.10,15,61,GetReferenceStationSource,61,DataRTKGetReferenceStationSource,"[""false"",""false"",""DataRTKGetReferenceStationSource.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2597,0,0
1.21.10,15,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2598,1,0
1.21.10,17,16,SendWhiteList,16,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2259,0,0
1.21.10,17,17,RequestLicense,17,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2260,0,0
1.21.10,17,18,SetLicenseEnabled,18,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2261,0,0
1.21.10,17,19,GetLicenseId,19,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2262,0,0
1.21.10,17,20,GetPushUnlockInfo,20,DataADSBGetPushUnlockInfo,"[""false"",""DataADSBGetPushUnlockInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2263,0,0
1.21.10,17,21,SetUserId,21,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2264,0,0
1.21.10,17,22,GetKeyVersion,22,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2265,0,0
1.21.10,17,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2266,1,0
1.21.10,21,5,ParamPush,5,DataGlassPushParam,"[""false"",""true"",""DataGlassPushParam.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2360,0,0
1.21.10,21,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2361,1,0
1.21.10,24,1,Open4GVideoCamera,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2696,0,0
1.21.10,24,2,Close4GVideoCamera,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2697,0,0
1.21.10,24,20,Get4GCardStatus,20,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2698,0,0
1.21.10,24,21,SetNetAPN,21,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2699,0,0
1.21.10,24,22,GetPushSignalData,22,DataModule4GGetPushSignal,"[""false"",""false"",""DataModule4GGetPushSignal.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2700,0,0
1.21.10,24,23,GetPush4GOperatorData,23,DataModule4GGetPushOperator,"[""false"",""false"",""DataModule4GGetPushOperator.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2701,0,0
1.21.10,24,24,Get4GNetRTT,24,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2702,0,0
1.21.10,24,25,Get4GCardInfo,25,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2703,0,0
1.21.10,24,33,DebugATCmd,33,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2704,0,0
1.21.10,24,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2705,1,0
1.21.10,25,1,setExternalIO,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2803,0,0
1.21.10,25,2,setPowerInf,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2804,0,0
1.21.10,25,3,setOsdkEnabled,3,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2805,0,0
1.21.10,25,12,setPPSEnabled,12,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2806,0,0
1.21.10,25,33,setVisionEnabled,33,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2807,0,0
1.21.10,25,5,setMappedGimbal,5,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2808,0,0
1.21.10,25,6,getMappedGimbal,6,DataOnboardGetPushMixInfo,"[""false"",""DataOnboardGetPushMixInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2809,0,0
1.21.10,25,7,activateControlGimbalSimultanously,7,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2810,0,0
1.21.10,25,15,getPushDualGimbals,15,DataOnboardGetPushDualGimbals,"[""false"",""DataOnboardGetPushDualGimbals.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2811,0,0
1.21.10,25,16,getPushAccessoryInfo,16,DataOnBoardSDKGetPushAccessoryInfo,"[""false"",""DataOnBoardSDKGetPushAccessoryInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2812,0,0
1.21.10,25,18,setAccessoryCommonParams,18,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2813,0,0
1.21.10,25,224,totalLinkDebug,224,DataOnBoardSDKGetPushPingData,"[""false"",""DataOnBoardSDKGetPushPingData.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2814,0,0
1.21.10,25,225,startLinkDebug,225,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2815,0,0
1.21.10,25,226,stopLinkDebug,226,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2816,0,0
1.21.10,25,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2817,1,0
1.21.10,31,1,SetVFenceData,1,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2472,0,0
1.21.10,31,2,SetVFenceEnabled,2,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2473,0,0
1.21.10,31,3,DeleteVFenceData,3,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2474,0,0
1.21.10,31,4,GetVFenceData,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2475,0,0
1.21.10,31,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2476,1,0
1.21.10,32,3,GetPushStateInfo,3,DataNarrowBandGetPushStateInfo,"[""false"",""DataNarrowBandGetPushStateInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2917,0,0
1.21.10,32,4,GetPushDeviceList,4,DataNarrowBandGetPushDeviceList,"[""false"",""DataNarrowBandGetPushDeviceList.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2918,0,0
1.21.10,32,10,ExchangeMode,10,DataNarrowBandExchangeMode,"[""false"",""true"",""DataNarrowBandExchangeMode.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2919,0,0
1.21.10,32,13,BaseInfoConfig,13,DataNarrowBandBaseInfoConfig,"[""false"",""true"",""DataNarrowBandBaseInfoConfig.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2920,0,0
1.21.10,32,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,2921,1,0
1.21.10,34,29,GetWaypointInfo,29,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3032,0,0
1.21.10,34,48,RequestSalesStrategy,48,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3033,0,0
1.21.10,34,20,MASS_CENTER_CALI_STATUS,20,DataFlycGetPushMassCenterCaliStatus,"[""false"",""DataFlycGetPushMassCenterCaliStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3034,0,0
1.21.10,34,72,GetAutoFlyShowFwType,72,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3035,0,0
1.21.10,34,96,GetSetShowFwDisplayMode,96,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3036,0,0
1.21.10,34,97,GetPushShowFwData,97,DataFlyc2GetPushShowFwData,"[""false"",""DataFlyc2GetPushShowFwData.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3037,0,0
